match_id,Unique_id,Match_No,player_id,Team,Against,venue,inning,inning1,A_Avg_Runs,A_Avg_balls_Faced,avg_wick_a,A_Avg_Extras,O_Avg_Runs,O_Avg_balls_Faced,avg_wick_o,O_Avg_Extras,batsman_runs,Total_extras,Total_Wickets
2017_18,2017_18_208,18,208,KKR,DD,"Feroz Shah Kotla Stadium, Delhi",2,2,0.285714286,0.428571429,2,2.571428571,1.010752688,0.967741935,2,2,0,11,1
2017_18,2017_18_214,18,214,DD,KKR,"Feroz Shah Kotla Stadium, Delhi",1,1,17,13,0,1.666666667,15.73913043,12.30434783,1,0.891304348,1,3,0
2017_18,2017_18_386,18,386,KKR,DD,"Feroz Shah Kotla Stadium, Delhi",2,2,11.16666667,7.333333333,0,0,14.13953488,10.48837209,0,0,7,11,0
2017_18,2017_18_437,18,437,KKR,DD,"Feroz Shah Kotla Stadium, Delhi",2,2,0.818181818,0.636363636,2,1.727272727,3.304878049,2.109756098,2,1.048780488,1,11,2
2017_18,2017_18_439,18,439,DD,KKR,"Feroz Shah Kotla Stadium, Delhi",1,1,32.25,22.25,0,0,23,18.11290323,0,0,39,3,0
2017_18,2017_18_458,18,458,DD,KKR,"Feroz Shah Kotla Stadium, Delhi",1,1,26.75,25,0,0,23.16,17.82,0,0,21,3,0
2017_18,2017_18_465,18,465,DD,KKR,"Feroz Shah Kotla Stadium, Delhi",1,1,9.5,7.5,1,0.5,9.145833333,5.458333333,2,1.5625,16,3,1
2017_18,2017_18_484,18,484,KKR,DD,"Feroz Shah Kotla Stadium, Delhi",2,2,0,0,3,0.5,2.08,2,2,1.72,0,11,3
2017_18,2017_18_512,18,512,KKR,DD,"Feroz Shah Kotla Stadium, Delhi",2,2,0,0,0,0,1.333333333,1.466666667,2,1.2,0,11,0
2017_18,2017_18_514,18,514,DD,KKR,"Feroz Shah Kotla Stadium, Delhi",1,1,1.5,2,1,1,4.8125,3.3125,2,3,3,3,2
2017_18,2017_18_52,18,52,DD,KKR,"Feroz Shah Kotla Stadium, Delhi",1,1,3.545454545,4.363636364,1,1.454545455,2.698412698,2.801587302,2,0.904761905,0,11,1
2017_18,2017_18_537,18,537,DD,KKR,"Feroz Shah Kotla Stadium, Delhi",1,1,24,19,0,0,25.21875,19.3125,0,0,26,3,0
2017_18,2017_18_570,18,570,DD,KKR,"Feroz Shah Kotla Stadium, Delhi",1,1,37.5,24.5,0,0,22.6,16.2,0,0,21,3,0
2017_18,2017_18_572,18,572,DD,KKR,"Feroz Shah Kotla Stadium, Delhi",1,1,16,8,0,0,23.5,15.29166667,0,0,38,3,0
2017_18,2017_18_58,18,58,KKR,DD,"Feroz Shah Kotla Stadium, Delhi",2,2,31.76923077,24.92307692,0,0,28.30136986,22.08219178,0,0,14,11,0
2017_18,2017_18_606,18,606,KKR,DD,"Feroz Shah Kotla Stadium, Delhi",2,2,1.5,2.5,1,0.5,3.538461538,3.615384615,2,1.615384615,3,11,1
2017_18,2017_18_610,18,610,KKR,DD,"Feroz Shah Kotla Stadium, Delhi",2,2,0.5,1,0,0,10.5,7.416666667,1,0.583333333,1,11,0
2017_18,2017_18_647,18,647,DD,KKR,"Feroz Shah Kotla Stadium, Delhi",1,1,0,0,1,4.25,1.483870968,1.387096774,1,2.419354839,0,3,0
2017_19,2017_19_207,19,207,SRH,KXI,"Rajiv Gandhi International Stadium, Hyderabad",1,1,52.875,33.75,0,0,34.91150442,23.73451327,0,0,70,11,0
2017_19,2017_19_212,19,212,SRH,KXI,"Rajiv Gandhi International Stadium, Hyderabad",1,1,11.28571429,11.71428571,2,0.571428571,17.23214286,13.14285714,1,0.767857143,9,11,1
2017_19,2017_19_271,19,271,SRH,KXI,"Rajiv Gandhi International Stadium, Hyderabad",1,1,29,17.2,0,0,16.80434783,13.90217391,0,0,34,11,0
2017_19,2017_19_318,19,318,KXI,SRH,"Rajiv Gandhi International Stadium, Hyderabad",2,2,19.5,18.5,0,0,18.97777778,15.2,0,0,13,10,0
2017_19,2017_19_378,19,378,KXI,SRH,"Rajiv Gandhi International Stadium, Hyderabad",2,2,21.75,15.125,0,0,24.421875,16.734375,0,0,1,10,0
2017_19,2017_19_429,19,429,KXI,SRH,"Rajiv Gandhi International Stadium, Hyderabad",2,2,22.85714286,12,1,0.142857143,21.54385965,12.47368421,1,0.298245614,10,10,0
2017_19,2017_19_469,19,469,KXI,SRH,"Rajiv Gandhi International Stadium, Hyderabad",2,2,3,2.25,2,1.25,1.493333333,1.346666667,2,0.6,10,10,2
2017_19,2017_19_478,19,478,KXI,SRH,"Rajiv Gandhi International Stadium, Hyderabad",2,2,27.85714286,17.14285714,0,0,23.34146341,17.29268293,0,0,95,10,0
2017_19,2017_19_479,19,479,KXI,SRH,"Rajiv Gandhi International Stadium, Hyderabad",2,2,0.75,0.625,2,1.375,0.464285714,0.589285714,2,1.428571429,5,10,1
2017_19,2017_19_485,19,485,KXI,SRH,"Rajiv Gandhi International Stadium, Hyderabad",2,2,11.375,7.75,1,0.5,10.27118644,7.966101695,2,1.203389831,7,10,2
2017_19,2017_19_529,19,529,SRH,KXI,"Rajiv Gandhi International Stadium, Hyderabad",1,1,12.75,8.75,0,0.75,11.21212121,7.818181818,1,0.363636364,12,11,0
2017_19,2017_19_544,19,544,KXI,SRH,"Rajiv Gandhi International Stadium, Hyderabad",2,2,0.5,2.5,1,1.5,1.5,1.8,1,0.8,1,10,1
2017_19,2017_19_562,19,562,SRH,KXI,"Rajiv Gandhi International Stadium, Hyderabad",1,1,0,0,0,0.5,0.266666667,0.2,1,1.866666667,0,10,0
2017_19,2017_19_57,19,57,SRH,KXI,"Rajiv Gandhi International Stadium, Hyderabad",1,1,27.55555556,21.88888889,0,0,28.264,22.592,1,0.056,15,11,0
2017_19,2017_19_611,19,611,KXI,SRH,"Rajiv Gandhi International Stadium, Hyderabad",2,2,48,27,0,0,36.0625,24.5,0,0,0,10,0
2017_19,2017_19_633,19,633,SRH,KXI,"Rajiv Gandhi International Stadium, Hyderabad",1,1,2,3,1,0,0.666666667,1,1,0.333333333,2,11,1
2017_19,2017_19_634,19,634,SRH,KXI,"Rajiv Gandhi International Stadium, Hyderabad",1,1,3,0.5,2,3,0.785714286,0.571428571,2,1.142857143,6,11,2
2017_19,2017_19_691,19,691,SRH,KXI,"Rajiv Gandhi International Stadium, Hyderabad",1,1,0.125,0.375,3,1,1.764044944,1.719101124,2,1.786516854,0,10,5
2017_19,2017_19_71,19,71,SRH,KXI,"Rajiv Gandhi International Stadium, Hyderabad",1,1,0,0,2,2,0.428571429,0.619047619,2,1.523809524,0,10,1
2017_19,2017_19_84,19,84,KXI,SRH,"Rajiv Gandhi International Stadium, Hyderabad",2,2,21.66666667,16,0,0,19.96153846,14.8974359,0,0,0,10,0
2017_19,2017_19_85,19,85,KXI,SRH,"Rajiv Gandhi International Stadium, Hyderabad",2,2,3.5,3.5,0,3.5,0.592105263,0.736842105,1,2.171052632,2,10,0
2017_19,2017_19_88,19,88,SRH,KXI,"Rajiv Gandhi International Stadium, Hyderabad",1,1,19,12,0,0,21.78632479,16.38461538,1,0.222222222,0,11,0
2017_2,2017_2_1,2,1,RPS,MI,Maharashtra Cricket Association Stadium,2,2,18.6,17.2,0,0,24.8951049,17.72727273,0,0,12,4,0
2017_2,2017_2_12,2,12,MI,RPS,Maharashtra Cricket Association Stadium,1,1,25.8,20.2,0,0,20.01724138,16.43103448,0,0,19,7,0
2017_2,2017_2_122,2,122,RPS,MI,Maharashtra Cricket Association Stadium,2,2,44.66666667,31.66666667,0,0,29.11428571,23.62857143,1,0,60,4,0
2017_2,2017_2_30,2,30,MI,RPS,Maharashtra Cricket Association Stadium,1,1,29.66666667,22.16666667,0,0,27.49673203,20.64705882,1,0.150326797,3,7,0
2017_2,2017_2_309,2,309,MI,RPS,Maharashtra Cricket Association Stadium,1,1,13.2,15,0,0,23.00952381,17.8952381,0,0,10,7,0
2017_2,2017_2_315,2,315,MI,RPS,Maharashtra Cricket Association Stadium,1,1,10.2,9.2,0,0.2,19.53333333,12.88333333,1,0.808333333,27,7,0
2017_2,2017_2_321,2,321,RPS,MI,Maharashtra Cricket Association Stadium,2,2,39.6,28.2,0,0,27.46774194,20.4516129,0,0,84,4,0
2017_2,2017_2_337,2,337,MI,RPS,Maharashtra Cricket Association Stadium,1,1,3.5,1.5,1,1.5,1.862068966,1.172413793,1,1.620689655,7,7,1
2017_2,2017_2_402,2,402,RPS,MI,Maharashtra Cricket Association Stadium,2,2,6,4,0,0,16.95833333,13.27083333,0,0,6,4,0
2017_2,2017_2_412,2,412,RPS,MI,Maharashtra Cricket Association Stadium,2,2,0,0,0,0,2.8,1.2,1,1.4,0,4,0
2017_2,2017_2_487,2,487,MI,RPS,Maharashtra Cricket Association Stadium,1,1,2.666666667,1.833333333,2,0.833333333,0.531914894,0.553191489,2,1.382978723,0,4,0
2017_2,2017_2_507,2,507,RPS,MI,Maharashtra Cricket Association Stadium,2,2,0,0,2,0,0.5625,0.78125,2,1.25,0,4,3
2017_2,2017_2_549,2,549,MI,RPS,Maharashtra Cricket Association Stadium,1,1,2.8,2.6,1,1.8,1.575,1.1,2,2.025,0,4,1
2017_2,2017_2_551,2,551,MI,RPS,Maharashtra Cricket Association Stadium,1,1,18.5,18.5,0,0,27.3125,20.875,0,0,34,7,0
2017_2,2017_2_553,2,553,MI,RPS,Maharashtra Cricket Association Stadium,1,1,13.5,8.833333333,1,0.5,10.97297297,7.432432432,1,0.72972973,35,7,1
2017_2,2017_2_56,2,56,RPS,MI,Maharashtra Cricket Association Stadium,2,2,1,0.666666667,1,0.333333333,3.638297872,2.946808511,1,0.776595745,0,4,2
2017_2,2017_2_581,2,581,MI,RPS,Maharashtra Cricket Association Stadium,1,1,20.5,12.25,0,0,21.95833333,14.625,0,0,38,7,0
2017_2,2017_2_582,2,582,MI,RPS,Maharashtra Cricket Association Stadium,1,1,16.25,13.25,0,0.25,19.2,11.84,1,1.04,3,7,0
2017_2,2017_2_589,2,589,RPS,MI,Maharashtra Cricket Association Stadium,2,2,0,0,1,1,0.454545455,0.727272727,2,1,0,4,1
2017_2,2017_2_625,2,625,RPS,MI,Maharashtra Cricket Association Stadium,2,2,19,13,2,2.5,26.33333333,18.25,2,1.833333333,21,4,1
2017_2,2017_2_68,2,68,RPS,MI,Maharashtra Cricket Association Stadium,2,2,0,0,1,2.5,0.342105263,0.605263158,2,1.513157895,0,4,1
2017_20,2017_20_118,20,118,GL,RCB,Saurashtra Cricket Association Stadium,2,2,3,1.5,2,0.5,1.25,1.305555556,2,1.763888889,0,8,1
2017_20,2017_20_124,20,124,GL,RCB,Saurashtra Cricket Association Stadium,2,2,28.25,17.75,0,0.25,26.20879121,18.43956044,1,0.417582418,1,8,0
2017_20,2017_20_149,20,149,RCB,GL,Saurashtra Cricket Association Stadium,1,1,56.6,36.2,0,0.4,30.95035461,23.54609929,1,0.120567376,64,4,0
2017_20,2017_20_175,20,175,RCB,GL,Saurashtra Cricket Association Stadium,1,1,1.75,3.25,2,1.5,25.85148515,18.16831683,1,1.584158416,0,8,0
2017_20,2017_20_177,20,177,GL,RCB,Saurashtra Cricket Association Stadium,2,2,12.2,12,1,0.6,13.22137405,10.50381679,1,0.633587786,23,8,0
2017_20,2017_20_237,20,237,RCB,GL,Saurashtra Cricket Association Stadium,1,1,2.25,3.5,1,1.5,1.594594595,1.459459459,2,1.351351351,0,8,1
2017_20,2017_20_24,20,24,GL,RCB,Saurashtra Cricket Association Stadium,2,2,21.5,16.75,0,0,28.91719745,20.36305732,1,0.27388535,23,8,0
2017_20,2017_20_249,20,249,RCB,GL,Saurashtra Cricket Association Stadium,1,1,34.5,17,0,0,15.66666667,11.29824561,0,0,38,4,0
2017_20,2017_20_322,20,322,GL,RCB,Saurashtra Cricket Association Stadium,2,2,33,21.25,0,0,25.046875,18.375,1,0.015625,19,8,0
2017_20,2017_20_433,20,433,RCB,GL,Saurashtra Cricket Association Stadium,1,1,16,9.5,1,1,9.051282051,6.769230769,1,0.717948718,0,8,1
2017_20,2017_20_535,20,535,GL,RCB,Saurashtra Cricket Association Stadium,2,2,3,3,2,1,8.833333333,4.666666667,2,1.166666667,6,8,0
2017_20,2017_20_538,20,538,RCB,GL,Saurashtra Cricket Association Stadium,1,1,15,8.5,1,0,20.5,14.6,1,0,30,4,1
2017_20,2017_20_574,20,574,GL,RCB,Saurashtra Cricket Association Stadium,2,2,27.5,13.5,0,0,21.26666667,16.2,0,0,39,8,0
2017_20,2017_20_575,20,575,GL,RCB,Saurashtra Cricket Association Stadium,2,2,0,0.5,0,1,0,0.1,1,1.3,0,8,0
2017_20,2017_20_588,20,588,RCB,GL,Saurashtra Cricket Association Stadium,1,1,0,0,1,5,1.4,2.4,1,3.8,0,8,1
2017_20,2017_20_59,20,59,GL,RCB,Saurashtra Cricket Association Stadium,2,2,19.75,18.75,0,0,21.6641791,16.8358209,0,0,1,8,0
2017_20,2017_20_600,20,600,GL,RCB,Saurashtra Cricket Association Stadium,2,2,0,0.5,1,0.5,2.333333333,2.166666667,2,1.166666667,0,8,1
2017_20,2017_20_682,20,682,RCB,GL,Saurashtra Cricket Association Stadium,1,1,0.2,0.4,2,1,0.277777778,0.518518519,2,1.240740741,0,8,3
2017_20,2017_20_79,20,79,RCB,GL,Saurashtra Cricket Association Stadium,1,1,25,16.5,0,0.25,35.85858586,22.81818182,1,0.727272727,77,4,0
2017_20,2017_20_82,20,82,GL,RCB,Saurashtra Cricket Association Stadium,2,2,25.8,17.8,0,0,26.72815534,19.62135922,0,0,72,8,0
2017_21,2017_21_159,21,159,DD,SRH,"Rajiv Gandhi International Stadium, Hyderabad",2,2,0,0,1,0.666666667,1.181818182,1.383838384,2,1.656565657,0,7,0
2017_21,2017_21_207,21,207,SRH,DD,"Rajiv Gandhi International Stadium, Hyderabad",1,1,33.5,24.75,0,0,34.91150442,23.73451327,0,0,4,3,0
2017_21,2017_21_212,21,212,SRH,DD,"Rajiv Gandhi International Stadium, Hyderabad",1,1,21.5,14,1,0.333333333,17.23214286,13.14285714,1,0.767857143,12,3,0
2017_21,2017_21_214,21,214,DD,SRH,"Rajiv Gandhi International Stadium, Hyderabad",2,2,23,17,1,0.5,15.73913043,12.30434783,1,0.891304348,31,7,0
2017_21,2017_21_439,21,439,DD,SRH,"Rajiv Gandhi International Stadium, Hyderabad",2,2,25.75,19.5,0,0,23,18.11290323,0,0,42,7,0
2017_21,2017_21_458,21,458,DD,SRH,"Rajiv Gandhi International Stadium, Hyderabad",2,2,43.75,29.5,0,0,23.16,17.82,0,0,33,7,0
2017_21,2017_21_465,21,465,DD,SRH,"Rajiv Gandhi International Stadium, Hyderabad",2,2,5,2.333333333,2,0.333333333,9.145833333,5.458333333,2,1.5625,0,7,4
2017_21,2017_21_511,21,511,DD,SRH,"Rajiv Gandhi International Stadium, Hyderabad",2,2,0,0,1,0.4,0.6,1,1,0.3,0,7,0
2017_21,2017_21_514,21,514,DD,SRH,"Rajiv Gandhi International Stadium, Hyderabad",2,2,0,0,0,2,4.8125,3.3125,2,3,0,7,0
2017_21,2017_21_52,21,52,DD,SRH,"Rajiv Gandhi International Stadium, Hyderabad",2,2,0,0,1,0.333333333,2.698412698,2.801587302,2,0.904761905,0,7,0
2017_21,2017_21_529,21,529,SRH,DD,"Rajiv Gandhi International Stadium, Hyderabad",1,1,6.666666667,4.333333333,0,0,11.21212121,7.818181818,1,0.363636364,9,3,0
2017_21,2017_21_537,21,537,DD,SRH,"Rajiv Gandhi International Stadium, Hyderabad",2,2,35.75,25,0,0,25.21875,19.3125,0,0,50,7,0
2017_21,2017_21_564,21,564,SRH,DD,"Rajiv Gandhi International Stadium, Hyderabad",1,1,46.66666667,31.33333333,0,0,27.4,20.46666667,0,0,89,3,0
2017_21,2017_21_57,21,57,SRH,DD,"Rajiv Gandhi International Stadium, Hyderabad",1,1,25.77777778,19.66666667,0,0,28.264,22.592,1,0.056,70,3,0
2017_21,2017_21_570,21,570,DD,SRH,"Rajiv Gandhi International Stadium, Hyderabad",2,2,13,9,0,0,22.6,16.2,0,0,13,7,0
2017_21,2017_21_572,21,572,DD,SRH,"Rajiv Gandhi International Stadium, Hyderabad",2,2,26.25,18,0,0,23.5,15.29166667,0,0,0,7,0
2017_21,2017_21_634,21,634,SRH,DD,"Rajiv Gandhi International Stadium, Hyderabad",1,1,0,0,0,1.5,0.785714286,0.571428571,2,1.142857143,0,7,0
2017_21,2017_21_681,21,681,SRH,DD,"Rajiv Gandhi International Stadium, Hyderabad",1,1,0,0,2,0,0,0,2,0.833333333,0,7,2
2017_21,2017_21_691,21,691,SRH,DD,"Rajiv Gandhi International Stadium, Hyderabad",1,1,1.75,1.125,1,2.875,1.764044944,1.719101124,2,1.786516854,0,7,0
2017_21,2017_21_71,21,71,SRH,DD,"Rajiv Gandhi International Stadium, Hyderabad",1,1,0,0,1,0.5,0.428571429,0.619047619,2,1.523809524,0,7,1
2017_21,2017_21_88,21,88,SRH,DD,"Rajiv Gandhi International Stadium, Hyderabad",1,1,22.75,15.5,1,0.25,21.78632479,16.38461538,1,0.222222222,3,3,2
2017_22,2017_22_106,22,106,KXI,MI,"Holkar Stadium Cricket Stadium, Indore, Madhya Pradesh",1,1,43.83333333,31.91666667,0,0,35.89855072,26.24637681,0,0,26,12,0
2017_22,2017_22_12,22,12,MI,KXI,"Holkar Stadium Cricket Stadium, Indore, Madhya Pradesh",2,2,53.75,32.5,0,0,20.01724138,16.43103448,0,0,37,8,0
2017_22,2017_22_131,22,131,MI,KXI,"Holkar Stadium Cricket Stadium, Indore, Madhya Pradesh",2,2,6.5,3.888888889,1,1.5,5.875,4,1,1.161764706,0,8,0
2017_22,2017_22_139,22,139,KXI,MI,"Holkar Stadium Cricket Stadium, Indore, Madhya Pradesh",1,1,0,0,0,0,2.4,4,1,0.2,0,8,0
2017_22,2017_22_230,22,230,MI,KXI,"Holkar Stadium Cricket Stadium, Indore, Madhya Pradesh",2,2,0.076923077,0.076923077,3,3.307692308,0.8,0.872727273,2,2.427272727,0,8,0
2017_22,2017_22_429,22,429,KXI,MI,"Holkar Stadium Cricket Stadium, Indore, Madhya Pradesh",1,1,26,14.375,1,0.125,21.54385965,12.47368421,1,0.298245614,40,12,0
2017_22,2017_22_469,22,469,KXI,MI,"Holkar Stadium Cricket Stadium, Indore, Madhya Pradesh",1,1,0,0,2,1,1.493333333,1.346666667,2,0.6,0,8,1
2017_22,2017_22_479,22,479,KXI,MI,"Holkar Stadium Cricket Stadium, Indore, Madhya Pradesh",1,1,0,0,1,1.777777778,0.464285714,0.589285714,2,1.428571429,0,8,0
2017_22,2017_22_485,22,485,KXI,MI,"Holkar Stadium Cricket Stadium, Indore, Madhya Pradesh",1,1,3.625,3.375,1,0.75,10.27118644,7.966101695,2,1.203389831,4,12,0
2017_22,2017_22_487,22,487,MI,KXI,"Holkar Stadium Cricket Stadium, Indore, Madhya Pradesh",2,2,0.333333333,0.333333333,2,1.833333333,0.531914894,0.553191489,2,1.382978723,0,8,1
2017_22,2017_22_540,22,540,KXI,MI,"Holkar Stadium Cricket Stadium, Indore, Madhya Pradesh",1,1,0.5,1.5,3,3.5,13.58333333,10.83333333,1,1.583333333,1,12,1
2017_22,2017_22_549,22,549,MI,KXI,"Holkar Stadium Cricket Stadium, Indore, Madhya Pradesh",2,2,0.8,0.8,2,3.6,1.575,1.1,2,2.025,0,8,2
2017_22,2017_22_551,22,551,MI,KXI,"Holkar Stadium Cricket Stadium, Indore, Madhya Pradesh",2,2,33,23.66666667,0,0,27.3125,20.875,0,0,62,8,0
2017_22,2017_22_553,22,553,MI,KXI,"Holkar Stadium Cricket Stadium, Indore, Madhya Pradesh",2,2,16.33333333,6.333333333,0,0.666666667,10.97297297,7.432432432,1,0.72972973,15,8,0
2017_22,2017_22_581,22,581,MI,KXI,"Holkar Stadium Cricket Stadium, Indore, Madhya Pradesh",2,2,36.66666667,19.66666667,0,0,21.95833333,14.625,0,0,77,8,0
2017_22,2017_22_582,22,582,MI,KXI,"Holkar Stadium Cricket Stadium, Indore, Madhya Pradesh",2,2,6.333333333,4,1,1.666666667,19.2,11.84,1,1.04,0,8,1
2017_22,2017_22_611,22,611,KXI,MI,"Holkar Stadium Cricket Stadium, Indore, Madhya Pradesh",1,1,52,30,0,0,36.0625,24.5,0,0,104,12,0
2017_22,2017_22_84,22,84,KXI,MI,"Holkar Stadium Cricket Stadium, Indore, Madhya Pradesh",1,1,39,28.66666667,0,0,19.96153846,14.8974359,0,0,11,12,0
2017_22,2017_22_85,22,85,KXI,MI,"Holkar Stadium Cricket Stadium, Indore, Madhya Pradesh",1,1,0,0,0,2,0.592105263,0.736842105,1,2.171052632,0,8,0
2017_23,2017_23_118,23,118,GL,KKR,"Eden Garden Stadium, Kolkata, West Bengal",2,2,0,0,1,1,1.25,1.305555556,2,1.763888889,0,5,0
2017_23,2017_23_120,23,120,KKR,GL,"Eden Garden Stadium, Kolkata, West Bengal",1,1,8.333333333,8.666666667,0,0,23.31578947,19.07368421,0,0,24,3,0
2017_23,2017_23_124,23,124,GL,KKR,"Eden Garden Stadium, Kolkata, West Bengal",2,2,8,5.75,2,1,26.20879121,18.43956044,1,0.417582418,5,5,0
2017_23,2017_23_141,23,141,KKR,GL,"Eden Garden Stadium, Kolkata, West Bengal",1,1,37,24.33333333,0,0,26.41958042,19.40559441,0,0,72,3,0
2017_23,2017_23_160,23,160,GL,KKR,"Eden Garden Stadium, Kolkata, West Bengal",2,2,0,0,1,0.5,2.857142857,2.56302521,1,1.974789916,0,5,1
2017_23,2017_23_171,23,171,KKR,GL,"Eden Garden Stadium, Kolkata, West Bengal",1,1,27.5,19.75,0,0,20.59574468,13.82269504,1,0.496453901,11,3,0
2017_23,2017_23_177,23,177,GL,KKR,"Eden Garden Stadium, Kolkata, West Bengal",2,2,13,10.66666667,0,0.666666667,13.22137405,10.50381679,1,0.633587786,19,5,0
2017_23,2017_23_208,23,208,KKR,GL,"Eden Garden Stadium, Kolkata, West Bengal",1,1,0,0,1,0.5,1.010752688,0.967741935,2,2,0,5,1
2017_23,2017_23_24,23,24,GL,KKR,"Eden Garden Stadium, Kolkata, West Bengal",2,2,54.75,37,1,0,28.91719745,20.36305732,1,0.27388535,84,5,1
2017_23,2017_23_322,23,322,GL,KKR,"Eden Garden Stadium, Kolkata, West Bengal",2,2,25.25,13.75,0,0,25.046875,18.375,1,0.015625,31,5,0
2017_23,2017_23_359,23,359,KKR,GL,"Eden Garden Stadium, Kolkata, West Bengal",1,1,23.33333333,18.66666667,1,1,11.58139535,8.604651163,2,1.186046512,1,3,0
2017_23,2017_23_386,23,386,KKR,GL,"Eden Garden Stadium, Kolkata, West Bengal",1,1,7.333333333,9,0,0,14.13953488,10.48837209,0,0,1,3,0
2017_23,2017_23_401,23,401,GL,KKR,"Eden Garden Stadium, Kolkata, West Bengal",2,2,4,2,1,1,8.783333333,6.3,2,1.733333333,4,5,1
2017_23,2017_23_437,23,437,KKR,GL,"Eden Garden Stadium, Kolkata, West Bengal",1,1,14.66666667,7.666666667,1,2,3.304878049,2.109756098,2,1.048780488,42,3,0
2017_23,2017_23_484,23,484,KKR,GL,"Eden Garden Stadium, Kolkata, West Bengal",1,1,0,0,2,1,2.08,2,2,1.72,0,5,2
2017_23,2017_23_512,23,512,KKR,GL,"Eden Garden Stadium, Kolkata, West Bengal",1,1,0,0,2,0,1.333333333,1.466666667,2,1.2,0,5,2
2017_23,2017_23_574,23,574,GL,KKR,"Eden Garden Stadium, Kolkata, West Bengal",2,2,4,11,0,0,21.26666667,16.2,0,0,4,5,0
2017_23,2017_23_58,23,58,KKR,GL,"Eden Garden Stadium, Kolkata, West Bengal",1,1,30.5,22.25,0,0,28.30136986,22.08219178,0,0,33,3,0
2017_23,2017_23_59,23,59,GL,KKR,"Eden Garden Stadium, Kolkata, West Bengal",2,2,28.25,16,0,0,21.6641791,16.8358209,0,0,3,5,0
2017_23,2017_23_600,23,600,GL,KKR,"Eden Garden Stadium, Kolkata, West Bengal",2,2,0,0,2,0,2.333333333,2.166666667,2,1.166666667,0,5,2
2017_23,2017_23_606,23,606,KKR,GL,"Eden Garden Stadium, Kolkata, West Bengal",1,1,0,0,1,0.5,3.538461538,3.615384615,2,1.615384615,0,5,1
2017_23,2017_23_82,23,82,GL,KKR,"Eden Garden Stadium, Kolkata, West Bengal",2,2,25.75,16.5,0,0,26.72815534,19.62135922,0,0,33,5,0
2017_24,2017_24_12,24,12,MI,DD,"Wankhede Stadium, Mumbai, Maharashtra",1,1,15,13.4,0,0,20.01724138,16.43103448,0,0,8,15,0
2017_24,2017_24_131,24,131,MI,DD,"Wankhede Stadium, Mumbai, Maharashtra",1,1,5.5,3.833333333,2,0.555555556,5.875,4,1,1.161764706,2,15,0
2017_24,2017_24_159,24,159,DD,MI,"Wankhede Stadium, Mumbai, Maharashtra",2,2,0.8,3,1,2.6,1.181818182,1.383838384,2,1.656565657,0,8,0
2017_24,2017_24_30,24,30,MI,DD,"Wankhede Stadium, Mumbai, Maharashtra",1,1,34.64285714,25.14285714,1,0,27.49673203,20.64705882,1,0.150326797,5,15,0
2017_24,2017_24_311,24,311,DD,MI,"Wankhede Stadium, Mumbai, Maharashtra",2,2,0,1,0,0,12.55555556,9.814814815,0,0,0,8,0
2017_24,2017_24_315,24,315,MI,DD,"Wankhede Stadium, Mumbai, Maharashtra",1,1,19,12.5,1,0.625,19.53333333,12.88333333,1,0.808333333,26,15,0
2017_24,2017_24_439,24,439,DD,MI,"Wankhede Stadium, Mumbai, Maharashtra",2,2,18.75,16.5,0,0,23,18.11290323,0,0,9,8,0
2017_24,2017_24_458,24,458,DD,MI,"Wankhede Stadium, Mumbai, Maharashtra",2,2,9.75,10.5,0,0,23.16,17.82,0,0,5,8,0
2017_24,2017_24_465,24,465,DD,MI,"Wankhede Stadium, Mumbai, Maharashtra",2,2,24,18.66666667,2,1.333333333,9.145833333,5.458333333,2,1.5625,52,8,2
2017_24,2017_24_487,24,487,MI,DD,"Wankhede Stadium, Mumbai, Maharashtra",1,1,0,0.285714286,1,1.285714286,0.531914894,0.553191489,2,1.382978723,0,8,2
2017_24,2017_24_514,24,514,DD,MI,"Wankhede Stadium, Mumbai, Maharashtra",2,2,7,7,1,6.5,4.8125,3.3125,2,3,4,8,2
2017_24,2017_24_519,24,519,DD,MI,"Wankhede Stadium, Mumbai, Maharashtra",2,2,5,5.5,1,1,19.2962963,14.59259259,1,0.777777778,0,8,0
2017_24,2017_24_52,24,52,DD,MI,"Wankhede Stadium, Mumbai, Maharashtra",2,2,3.454545455,3.909090909,1,1.454545455,2.698412698,2.801587302,2,0.904761905,0,8,2
2017_24,2017_24_537,24,537,DD,MI,"Wankhede Stadium, Mumbai, Maharashtra",2,2,26,21.2,0,0,25.21875,19.3125,0,0,6,8,0
2017_24,2017_24_549,24,549,MI,DD,"Wankhede Stadium, Mumbai, Maharashtra",1,1,0.166666667,0.333333333,2,2,1.575,1.1,2,2.025,1,15,3
2017_24,2017_24_551,24,551,MI,DD,"Wankhede Stadium, Mumbai, Maharashtra",1,1,4,4.5,0,0,27.3125,20.875,0,0,8,15,0
2017_24,2017_24_553,24,553,MI,DD,"Wankhede Stadium, Mumbai, Maharashtra",1,1,12,9.4,1,0.8,10.97297297,7.432432432,1,0.72972973,24,15,1
2017_24,2017_24_572,24,572,DD,MI,"Wankhede Stadium, Mumbai, Maharashtra",2,2,7.666666667,7.666666667,0,0,23.5,15.29166667,0,0,0,8,0
2017_24,2017_24_581,24,581,MI,DD,"Wankhede Stadium, Mumbai, Maharashtra",1,1,16,10.33333333,0,0,21.95833333,14.625,0,0,28,15,0
