unique_id,match_id,Match_No,player_id,name,team_id,Against,venue,inning,inning1,A_Avg_Runs,A_Avg_balls_Faced,avg_wick_a,A_Avg_Extras,O_Avg_Runs,O_Avg_balls_Faced,avg_wick_o,O_Avg_Extras,playing_xi_flag,runs_scored_bat_first,wickets_taken_bowl_first,runs_scored_bat_second,wickets_taken_bowl_second
2018_47_675,2018_47,47,675,TN Dhillon,MI,RR,"Wankhede Stadium, Mumbai, Maharashtra",1,2,2.555555556,2,0,0.648734634,9.051282051,5.458333333,0.333333333,0.808333333,0,3.6,0,3.23,0
2018_47_676,2018_47,47,676,Jason Behrendorff,MI,RR,"Wankhede Stadium, Mumbai, Maharashtra",1,2,52.875,32.625,0,0,32,22.08219178,0,0,0,57.29,0,55.6,0
2018_47_677,2018_47,47,677,Jean-Paul Duminy,MI,RR,"Wankhede Stadium, Mumbai, Maharashtra",1,2,17.5,17,0,1,26.22368421,20.48684211,0.302631579,0.565789474,0,19.43,0,17.74,0
2018_47_678,2018_47,47,678,Evin Lewis,MI,RR,"Wankhede Stadium, Mumbai, Maharashtra",1,2,34,27,-0.480552105,-0.72123488,32,22.18,0,0,1,37.19,0,35.49,0
2018_47_118,2018_47,47,118,Dhawal Kulkarni,RR,MI,"Wankhede Stadium, Mumbai, Maharashtra",2,1,0,0,1.25,2,1.25,1.305555556,1.125,1.763888889,1,0.72,1,0.89,1
2018_47_122,2018_47,47,122,Ajinkya Rahane,RR,MI,"Wankhede Stadium, Mumbai, Maharashtra",2,1,44.66666667,31.66666667,0,0,29.11428571,23.62857143,0.00952381,0,1,46.51,0,48.18,0
2018_47_211,2018_47,47,211,Anureet Singh,RR,MI,"Wankhede Stadium, Mumbai, Maharashtra",2,1,0,0,1.5,3,1.736842105,2.105263158,1,1.842105263,0,0.7,1,0.87,1
2018_47_321,2018_47,47,321,Steven Smith,RR,MI,"Wankhede Stadium, Mumbai, Maharashtra",2,1,39.6,28.2,0,0,27.46774194,20.4516129,0,0,0,41.29,0,42.96,0
2018_47_340,2018_47,47,340,Ankit Sharma,RR,MI,"Wankhede Stadium, Mumbai, Maharashtra",2,1,1,2,0,0,4.35,3.3,0.6,0.85,0,1.67,0,1.87,0
2018_47_361,2018_47,47,361,Jaydev Unadkat,RR,MI,"Wankhede Stadium, Mumbai, Maharashtra",2,1,0,0,2,1.333333333,0.108695652,0.260869565,1.304347826,0.739130435,1,0.84,2,1.01,2
2018_47_411,2018_47,47,411,Stuart Binny,RR,MI,"Wankhede Stadium, Mumbai, Maharashtra",2,1,2.333333333,2,0.333333333,0.333333333,10.36986301,8.01369863,0.369863014,0.260273973,0,2.78,0,3.07,0
2018_47_439,2018_47,47,439,Sanju Samson,RR,MI,"Wankhede Stadium, Mumbai, Maharashtra",2,1,18.75,16.5,0,0,23,18.11290323,0,0,1,18.96,0,20.63,0
2018_47_467,2018_47,47,467,Ben Laughlin,RR,MI,"Wankhede Stadium, Mumbai, Maharashtra",2,1,2,4.5,0.5,2,2,4.5,0.5,2,0,2.47,0,2.77,0
2018_47_521,2018_47,47,521,Shreyas Gopal,RR,MI,"Wankhede Stadium, Mumbai, Maharashtra",2,1,18.08684996,14.16666667,1.666666667,0.777777778,2.333333333,4.5,1.166666667,0.333333333,0,18.27,2,19.85,2
2018_47_571,2018_47,47,571,Mahipal Lomror,RR,MI,"Wankhede Stadium, Mumbai, Maharashtra",2,1,18.32721377,14.19190033,0.289875723,0.221609123,24.5,17.8,0.307,0,1,18.59,0,20.25,0
2018_47_581,2018_47,47,581,Jos Buttler,RR,MI,"Wankhede Stadium, Mumbai, Maharashtra",2,1,19,13,2,0,21.95833333,14.625,0,0,1,19.36,2,21.03,2
2018_47_617,2018_47,47,617,Krishnappa Gowtham,RR,MI,"Wankhede Stadium, Mumbai, Maharashtra",2,1,12.82840712,8.690388986,0.529752149,0.648734634,16.3,8.8,0.74,0.5,1,13.39,0,14.54,0
2018_47_625,2018_47,47,625,Ben Stokes,RR,MI,"Wankhede Stadium, Mumbai, Maharashtra",2,1,19,13,1.5,2.5,26.33333333,18.25,1.166666667,1.833333333,1,19.34,1,21.01,1
2018_47_630,2018_47,47,630,Rahul Tripathi,RR,MI,"Wankhede Stadium, Mumbai, Maharashtra",2,1,16,12.66666667,0,0,27.92857143,18.64285714,0,0,1,16.29,0,17.88,0
2018_47_684,2018_47,47,684,Dushmantha Chameera,RR,MI,"Wankhede Stadium, Mumbai, Maharashtra",2,1,0,0,0,10,0,0.9,0.916666667,1.615384615,0,0.95,0,1.47,0
2018_47_685,2018_47,47,685,Jatin Saxena,RR,MI,"Wankhede Stadium, Mumbai, Maharashtra",2,1,0.6,0,2.5,2,0.108695652,0.589285714,1.142857143,1.833333333,0,1.46,2,1.67,2
2018_47_686,2018_47,47,686,Aryaman Birla,RR,MI,"Wankhede Stadium, Mumbai, Maharashtra",2,1,7.666666667,8.333333333,0,0,21.26666667,13.27083333,0,0,0,8.26,0,9.05,0
2018_47_687,2018_47,47,687,S Midhun,RR,MI,"Wankhede Stadium, Mumbai, Maharashtra",2,1,2.25,1.666666667,1,4,1.333333333,0.571428571,1.1875,2.615384615,0,3.09,1,3.38,1
2018_47_688,2018_47,47,688,Prashan Chopra,RR,MI,"Wankhede Stadium, Mumbai, Maharashtra",2,1,3,2,1,7,0,1.346666667,1.304347826,3.833333333,0,3.69,1,4.01,1
2018_47_689,2018_47,47,689,Jofra Archer,RR,MI,"Wankhede Stadium, Mumbai, Maharashtra",2,1,12.58148347,6.531099405,0.577400268,0.827592016,21.66,6.18,1.219,0.5,1,13.62,0,14.7,0
2018_47_690,2018_47,47,690,D Arcy Short,RR,MI,"Wankhede Stadium, Mumbai, Maharashtra",2,1,32,21,-1.067041592,-1.618945656,35,18,0,0,1,33.58,0,35.25,0
2018_47_696,2018_47,47,696,Zahir Khan,RR,MI,"Wankhede Stadium, Mumbai, Maharashtra",2,1,14,7,1.75,0.5,16.88235294,10.5,0.888888889,0.333333333,0,14.42,2,15.64,2
2018_48_3,2018_48,48,3,Ravichandran Ashwin,KXI,RCB,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",1,2,1.583333333,1.416666667,0.916666667,1,2.138888889,2.166666667,1.018518519,1.324074074,1,2.26,1,2.09,1
2018_48_55,2018_48,48,55,Manoj Tiwary,KXI,RCB,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",1,2,35.5,23,0,0,20.34567901,16.98765432,0.012345679,0.024691358,0,38.26,0,36.57,0
2018_48_79,2018_48,48,79,Chris Gayle,KXI,RCB,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",1,2,37,26,0,0,35.85858586,22.81818182,0.191919192,0.727272727,1,40.23,0,38.54,0
2018_48_88,2018_48,48,88,Yuvraj Singh,KXI,RCB,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",1,2,62,27,0,0,21.78632479,16.38461538,0.333333333,0.222222222,1,66.34,0,64.65,0
2018_48_322,2018_48,48,322,Aaron Finch,KXI,RCB,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",1,2,33,21.25,0,0,25.046875,18.375,0.015625,0.015625,1,35.8,0,34.11,0
2018_48_378,2018_48,48,378,David Miller,KXI,RCB,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",1,2,25.22222222,13.22222222,0,0,24.421875,16.734375,0,0,1,27.46,0,25.77,0
2018_48_402,2018_48,48,402,Mayank Agarwal,KXI,RCB,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",1,2,21.33333333,22,0,0,16.95833333,13.27083333,0,0,1,23.57,0,21.88,0
2018_48_458,2018_48,48,458,Karun Nair,KXI,RCB,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",1,2,23.75,18.5,0,0,23.16,17.82,0,0,0,25.97,0,24.28,0
2018_48_469,2018_48,48,469,Mohit Sharma,KXI,RCB,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",1,2,5,3.75,0.5,0.75,1.493333333,1.346666667,1.213333333,0.6,1,5.89,1,5.52,0
2018_48_471,2018_48,48,471,Ankit Rajput,KXI,RCB,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",1,2,0,0,0,1,0.545454545,1.181818182,0.727272727,2.272727273,0,0.97,0,0.8,0
2018_48_485,2018_48,48,485,Axar Patel,KXI,RCB,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",1,2,15.25,8.75,1.25,1.5,10.27118644,7.966101695,1.033898305,1.203389831,1,16.79,1,15.47,1
2018_48_535,2018_48,48,535,Andrew Tye,KXI,RCB,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",1,2,3,3,1.5,1,8.833333333,4.666666667,2,1.166666667,1,4.09,1,3.85,1
2018_48_540,2018_48,48,540,Marcus Stoinis,KXI,RCB,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",1,2,17,11,0,0.5,13.58333333,10.83333333,0.916666667,1.583333333,0,18.55,0,17.19,0
2018_48_562,2018_48,48,562,Barinder Sran,KXI,RCB,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",1,2,0,0,1,1,0.266666667,0.2,0.866666667,1.866666667,1,1.07,1,0.9,1
2018_48_573,2018_48,48,573,Akshdeep Nath,KXI,RCB,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",1,2,3,6,0,0,5,7,0,0,0,3.72,0,3.36,0
2018_48_662,2018_48,48,662,Manzoor Dar,KXI,RCB,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",1,2,8,2,0,2.5,5,2.857142857,1,3,0,9.04,0,8.59,0
2018_48_663,2018_48,48,663,Mayank Dagar,KXI,RCB,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",1,2,0,0.666666667,1,1.833333333,2.333333333,1.259259259,1.303370787,3.833333333,0,1.22,1,1.04,1
2018_48_664,2018_48,48,664,Pradeep Sahu,KXI,RCB,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",1,2,0,0,2,4,3.8,2.6,0.6,1.6,0,1.05,2,0.88,2
2018_48_665,2018_48,48,665,Ben Dwarshuis,KXI,RCB,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",1,2,0.5,0.5,1,1,2.698412698,1.181818182,1.142857143,1,0,1.64,1,1.47,1
2018_48_666,2018_48,48,666,Mujeeb Jadran,KXI,RCB,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",1,2,0.818181818,0,2,0.333333333,3.992248062,0,1.5,1.04,0,2.11,2,1.92,2
2018_48_668,2018_48,48,668,Lokesh Rahul,KXI,RCB,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",1,2,25,16,0,0,24.62068966,18.96551724,0,0,1,27.25,0,25.56,0
2018_48_12,2018_48,48,12,Parthiv Patel,RCB,KXI,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",2,1,53.75,32.5,0,0,20.01724138,16.43103448,0,0,1,56.1,0,57.77,0
2018_48_47,2018_48,48,47,AB De Villiers,RCB,KXI,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",2,1,33.14285714,19.42857143,0,0,29.64102564,19.53846154,0,0,1,34.27,0,35.93,0
2018_48_82,2018_48,48,82,Brendon McCullum,RCB,KXI,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",2,1,2.333333333,3.666666667,0,0,26.72815534,19.62135922,0,0,1,2.53,0,2.87,0
2018_48_149,2018_48,48,149,Virat Kohli,RCB,KXI,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",2,1,27,19.47368421,0,0.263157895,30.95035461,23.54609929,0.035460993,0.120567376,1,27.62,0,29.29,0
2018_48_208,2018_48,48,208,Umesh Yadav,RCB,KXI,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",2,1,0.2,0.4,1.5,2.2,1.010752688,0.967741935,1.150537634,2,1,0.96,1,1.13,1
2018_48_337,2018_48,48,337,Tim Southee,RCB,KXI,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",2,1,0,0,1,0,1.862068966,1.172413793,0.862068966,1.620689655,1,0.8,1,0.97,1
2018_48_373,2018_48,48,373,Mandeep Singh,RCB,KXI,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",2,1,31.33333333,29,0,0,19.17241379,15.44827586,0,0,0,32.58,0,34.25,0
2018_48_433,2018_48,48,433,Pawan Negi,RCB,KXI,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",2,1,10.5,11,0.5,1,9.051282051,6.769230769,0.871794872,0.717948718,0,10.92,0,11.88,0
2018_48_478,2018_48,48,478,Manan Vohra,RCB,KXI,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",2,1,14,9.333333333,0,0,23.34146341,17.29268293,0,0,0,14.08,0,15.45,0
2018_48_480,2018_48,48,480,Aniket Choudhary,RCB,KXI,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",2,1,4,6,2,0,5,4,1,1.4,0,4.59,2,4.95,2
2018_48_484,2018_48,48,484,Nathan Coulter-Nile,RCB,KXI,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",2,1,9,6,1,1,2.08,2,1.56,1.72,0,9.48,1,10.04,1
2018_48_502,2018_48,48,502,Quinton de Kock,RCB,KXI,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",2,1,0,4,0,0,27.92307692,20.42307692,0,0,0,0.71,0,0.86,0
2018_48_559,2018_48,48,559,Sarfaraz Khan,RCB,KXI,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",2,1,7.5,6.5,0,0,16.09090909,9.090909091,0,0,1,8.08,0,8.8,0
2018_48_590,2018_48,48,590,Murugan Ashwin,RCB,KXI,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",2,1,0,0,3,0,0,0.1,0.7,1.1,0,0.83,3,1.05,3
2018_48_596,2018_48,48,596,Navdeep Saini,RCB,KXI,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",2,1,18,12.66666667,1.5,2,12.01904762,8.01369863,0.862068966,0.717948718,0,18.36,1,20.03,1
2018_48_606,2018_48,48,606,Chris Woakes,RCB,KXI,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",2,1,4,3,2,2,3.538461538,3.615384615,1.384615385,1.615384615,1,4.55,2,4.91,2
2018_48_610,2018_48,48,610,Colin de Grandhomme,RCB,KXI,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",2,1,5.5,3.5,0.5,2.5,10.5,7.416666667,0.333333333,0.583333333,0,5.97,0,6.63,1
2018_48_618,2018_48,48,618,Kulwant Khejroliya,RCB,KXI,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",2,1,0,0,0.5,0,0.5625,0.692307692,0.9,2,0,0.9,1,1.08,1
2018_48_631,2018_48,48,631,Washington Sunder,RCB,KXI,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",2,1,4,2,2,1,0.9,0.9,0.9,0.6,1,4.6,2,4.96,2
2018_48_679,2018_48,48,679,Pavan Deshpande,RCB,KXI,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",2,1,0,0.666666667,2,1.5,2,0.2,1.333333333,1.615384615,0,1.09,2,1.26,2
2018_48_680,2018_48,48,680,Anirudh Joshi,RCB,KXI,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",2,1,3,2,0.5,1,1.736842105,0.553191489,1.058823529,1,0,3.76,0,4.1,1
2018_48_681,2018_48,48,681,Mohammed Siraj,RCB,KXI,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",2,1,0,0,2,1,0,0,1.666666667,0.833333333,1,1.03,2,1.2,2
2018_48_682,2018_48,48,682,Yuzvendra Chahal,RCB,KXI,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",2,1,0.625,0.625,2,1.75,0.277777778,0.518518519,1.314814815,1.240740741,1,1.54,2,1.71,2
2018_48_683,2018_48,48,683,Moeen Ali,RCB,KXI,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",2,1,5,1.5,1.5,0.666666667,1.764044944,0.571428571,1,1.523809524,0,5.69,1,6.05,1
2018_49_59,2018_49,49,59,Dinesh Karthik,KKR,RR,"Eden Garden Stadium, Kolkata, West Bengal",1,2,19.625,15.75,0,0,21.6641791,16.8358209,0,0,1,21.39,0,19.7,0
2018_49_102,2018_49,49,102,Piyush Chawla,KKR,RR,"Eden Garden Stadium, Kolkata, West Bengal",1,2,7.363636364,6.181818182,1.272727273,0.363636364,3.992248062,3.372093023,1.031007752,0.906976744,0,8.22,1,7.62,1
2018_49_141,2018_49,49,141,Robin Uthappa,KKR,RR,"Eden Garden Stadium, Kolkata, West Bengal",1,2,18.5,13.5,0,0,26.41958042,19.40559441,0,0,1,20.2,0,18.51,0
2018_49_153,2018_49,49,153,Vinay Kumar,KKR,RR,"Eden Garden Stadium, Kolkata, West Bengal",1,2,6,3.444444444,0.777777778,0.444444444,2.980392157,2.588235294,1.225490196,1.107843137,1,6.7,1,6.29,1
2018_49_250,2018_49,49,250,Ishank Jaggi,KKR,RR,"Eden Garden Stadium, Kolkata, West Bengal",1,2,25,28,0,0,10.85714286,13.57142857,0,0,1,27.22,0,25.53,0
2018_49_343,2018_49,49,343,Chris Lynn,KKR,RR,"Eden Garden Stadium, Kolkata, West Bengal",1,2,6,9,0,0,32,19.75,0,0,1,7.24,0,6.45,0
2018_49_430,2018_49,49,430,Andre Russell,KKR,RR,"Eden Garden Stadium, Kolkata, West Bengal",1,2,7,6,0,1,16.88235294,9.558823529,1.058823529,1.352941176,1,8.14,0,7.57,0
2018_49_437,2018_49,49,437,Sunil Narine,KKR,RR,"Eden Garden Stadium, Kolkata, West Bengal",1,2,0.5,0.666666667,1,0.333333333,3.304878049,2.109756098,1.329268293,1.048780488,1,1.54,1,1.37,1
2018_49_449,2018_49,49,449,Apoorv Wankhade,KKR,RR,"Eden Garden Stadium, Kolkata, West Bengal",1,2,8,7.5,0,0,10.81818182,9.228571429,0.208333333,0.496453901,0,8.98,0,8.28,0
2018_49_512,2018_49,49,512,Kuldeep Yadav,KKR,RR,"Eden Garden Stadium, Kolkata, West Bengal",1,2,2,2,1,2,1.333333333,1.466666667,1.266666667,1.2,1,2.95,1,2.73,1
2018_49_551,2018_49,49,551,Nitish Rana,KKR,RR,"Eden Garden Stadium, Kolkata, West Bengal",1,2,28,22,0,0,27.3125,20.875,0,0,1,30.55,0,28.85,0
2018_49_613,2018_49,49,613,Rinku Singh,KKR,RR,"Eden Garden Stadium, Kolkata, West Bengal",1,2,15,10.83333333,0,0,25.36363636,18.11290323,0,0,0,16.63,0,15.19,0
2018_49_654,2018_49,49,654,Javon Searless,KKR,RR,"Eden Garden Stadium, Kolkata, West Bengal",1,2,52.875,28,0,0,34.91150442,18.64285714,0.302631579,0,0,57.47,0,55.78,0
2018_49_655,2018_49,49,655,Mitchell Johnson,KKR,RR,"Eden Garden Stadium, Kolkata, West Bengal",1,2,4.333333333,5.333333333,0.666666667,1.666666667,3.145833333,3.041666667,1.291666667,2.020833333,1,5.36,1,5,1
2018_49_656,2018_49,49,656,Cameron Delport,KKR,RR,"Eden Garden Stadium, Kolkata, West Bengal",1,2,0,0,0,1.25,0.785714286,0,1.0625,0.904761905,0,1.19,0,1.02,0
2018_49_657,2018_49,49,657,Shivam Ravi,KKR,RR,"Eden Garden Stadium, Kolkata, West Bengal",1,2,6,10,0.714285714,1,2,3.372093023,1,1.615384615,0,7,1,6.63,1
2018_49_658,2018_49,49,658,Kamlesh Nagarkoti,KKR,RR,"Eden Garden Stadium, Kolkata, West Bengal",1,2,9.237767185,3.60617525,0.679800605,0.390438435,12,1.6,1.1,0.5,1,10.86,0,10.2,0
2018_49_659,2018_49,49,659,Shubham Gill,KKR,RR,"Eden Garden Stadium, Kolkata, West Bengal",1,2,29.66666667,18.92857143,0,0,23.00952381,18.96551724,0,0,0,32.15,0,30.46,0
2018_49_661,2018_49,49,661,Mitchell Starc,KKR,RR,"Eden Garden Stadium, Kolkata, West Bengal",1,2,4.5,3.75,1.5,1.75,3.692307692,3.576923077,1.5,2.615384615,0,5.49,1,5.13,2
2018_49_118,2018_49,49,118,Dhawal Kulkarni,RR,KKR,"Eden Garden Stadium, Kolkata, West Bengal",2,1,0,0,0.75,1,1.25,1.305555556,1.125,1.763888889,1,0.73,1,0.9,1
2018_49_122,2018_49,49,122,Ajinkya Rahane,RR,KKR,"Eden Garden Stadium, Kolkata, West Bengal",2,1,31.5,26.5,0,0,29.11428571,23.62857143,0.00952381,0,1,32.45,0,34.12,0
2018_49_211,2018_49,49,211,Anureet Singh,RR,KKR,"Eden Garden Stadium, Kolkata, West Bengal",2,1,0,0,1.5,1.5,1.736842105,2.105263158,1,1.842105263,0,0.7,1,0.87,1
2018_49_321,2018_49,49,321,Steven Smith,RR,KKR,"Eden Garden Stadium, Kolkata, West Bengal",2,1,30.33333333,24,0,0,27.46774194,20.4516129,0,0,0,31.36,0,33.02,0
2018_49_340,2018_49,49,340,Ankit Sharma,RR,KKR,"Eden Garden Stadium, Kolkata, West Bengal",2,1,1,2,1,0,4.35,3.3,0.6,0.85,0,1.67,1,1.86,1
2018_49_361,2018_49,49,361,Jaydev Unadkat,RR,KKR,"Eden Garden Stadium, Kolkata, West Bengal",2,1,0,0,1.5,1,0.108695652,0.260869565,1.304347826,0.739130435,1,0.86,1,1.03,1
2018_49_411,2018_49,49,411,Stuart Binny,RR,KKR,"Eden Garden Stadium, Kolkata, West Bengal",2,1,8,4.333333333,0.666666667,0,10.36986301,8.01369863,0.369863014,0.260273973,0,8.26,0,8.93,0
2018_49_439,2018_49,49,439,Sanju Samson,RR,KKR,"Eden Garden Stadium, Kolkata, West Bengal",2,1,32.25,22.25,0,0,23,18.11290323,0,0,1,33.29,0,34.96,0
2018_49_467,2018_49,49,467,Ben Laughlin,RR,KKR,"Eden Garden Stadium, Kolkata, West Bengal",2,1,0,0,0,1,2,4.5,0.5,2,0,0.58,0,0.75,0
2018_49_521,2018_49,49,521,Shreyas Gopal,RR,KKR,"Eden Garden Stadium, Kolkata, West Bengal",2,1,3.5,5.333333333,0.636363636,0.75,2.333333333,4.5,1.166666667,0.333333333,0,3.96,0,4.28,1
2018_49_571,2018_49,49,571,Mahipal Lomror,RR,KKR,"Eden Garden Stadium, Kolkata, West Bengal",2,1,18.35735632,14.194331,0.283470154,0.225605973,24.5,17.8,0.307,0,1,18.57,0,20.24,0
2018_49_581,2018_49,49,581,Jos Buttler,RR,KKR,"Eden Garden Stadium, Kolkata, West Bengal",2,1,28,19.66666667,0,0,21.95833333,14.625,0,0,1,29,0,30.66,0
2018_49_617,2018_49,49,617,Krishnappa Gowtham,RR,KKR,"Eden Garden Stadium, Kolkata, West Bengal",2,1,12.78794548,8.486896993,0.526758952,0.653716202,16.3,8.8,0.74,0.5,1,13.35,0,14.44,0
2018_49_625,2018_49,49,625,Ben Stokes,RR,KKR,"Eden Garden Stadium, Kolkata, West Bengal",2,1,14,15,1,4,26.33333333,18.25,1.166666667,1.833333333,1,14.42,1,15.92,1
2018_49_630,2018_49,49,630,Rahul Tripathi,RR,KKR,"Eden Garden Stadium, Kolkata, West Bengal",2,1,45.5,37,0,0,27.92857143,18.64285714,0,0,1,48.01,0,49.67,0
2018_49_684,2018_49,49,684,Dushmantha Chameera,RR,KKR,"Eden Garden Stadium, Kolkata, West Bengal",2,1,13,8,1,3,10.27118644,6.125,1.285714286,2.272727273,0,13.56,1,14.6,1
2018_49_685,2018_49,49,685,Jatin Saxena,RR,KKR,"Eden Garden Stadium, Kolkata, West Bengal",2,1,18.6,11,2,2.25,12.55555556,8,1.329268293,1.763888889,0,19.01,2,20.55,2
2018_49_686,2018_49,49,686,Aryaman Birla,RR,KKR,"Eden Garden Stadium, Kolkata, West Bengal",2,1,4,1.333333333,0,0,3.8,0.967741935,0.68,0.375,0,4.74,0,5.1,0
2018_49_687,2018_49,49,687,S Midhun,RR,KKR,"Eden Garden Stadium, Kolkata, West Bengal",2,1,18.5,14.08123685,0,0.225794882,24.421875,18.11290323,0.302631579,0,0,18.72,0,20.39,0
2018_49_688,2018_49,49,688,Prashan Chopra,RR,KKR,"Eden Garden Stadium, Kolkata, West Bengal",2,1,0.25,0,0.892351704,0.25,12.01904762,6.769230769,1.058823529,1,0,1.24,1,1.41,1
2018_49_689,2018_49,49,689,Jofra Archer,RR,KKR,"Eden Garden Stadium, Kolkata, West Bengal",2,1,12.66047036,6.222460936,0.573532578,0.841036211,21.66,6.18,1.219,0.5,1,13.68,0,14.73,0
2018_49_690,2018_49,49,690,D Arcy Short,RR,KKR,"Eden Garden Stadium, Kolkata, West Bengal",2,1,32,21,-1.077024826,-1.574032851,35,18,0,0,1,33.54,0,35.21,0
2018_49_696,2018_49,49,696,Zahir Khan,RR,KKR,"Eden Garden Stadium, Kolkata, West Bengal",2,1,26,22,0,0,30.95035461,22.08219178,0,0,0,26.91,0,28.58,0
2018_50_3,2018_50,50,3,Ravichandran Ashwin,KXI,MI,"Wankhede Stadium, Mumbai, Maharashtra",1,2,2.411764706,3.176470588,0.705882353,0.764705882,2.138888889,2.166666667,1.018518519,1.324074074,1,3.08,1,2.89,1
2018_50_55,2018_50,50,55,Manoj Tiwary,KXI,MI,"Wankhede Stadium, Mumbai, Maharashtra",1,2,29,22,0,0,20.34567901,16.98765432,0.012345679,0.024691358,0,31.35,0,29.66,0
2018_50_79,2018_50,50,79,Chris Gayle,KXI,MI,"Wankhede Stadium, Mumbai, Maharashtra",1,2,37.5,27.2,0,0.2,35.85858586,22.81818182,0.191919192,0.727272727,1,40.77,0,39.08,0
2018_50_88,2018_50,50,88,Yuvraj Singh,KXI,MI,"Wankhede Stadium, Mumbai, Maharashtra",1,2,17.66666667,13.66666667,0,0,21.78632479,16.38461538,0.333333333,0.222222222,1,19.25,0,17.56,0
2018_50_322,2018_50,50,322,Aaron Finch,KXI,MI,"Wankhede Stadium, Mumbai, Maharashtra",1,2,22.33333333,18.33333333,0,0,25.046875,18.375,0.015625,0.015625,1,24.44,0,22.75,0
2018_50_378,2018_50,50,378,David Miller,KXI,MI,"Wankhede Stadium, Mumbai, Maharashtra",1,2,26.75,18,0,0,24.421875,16.734375,0,0,1,29.18,0,27.49,0
2018_50_402,2018_50,50,402,Mayank Agarwal,KXI,MI,"Wankhede Stadium, Mumbai, Maharashtra",1,2,6,4,0,0,16.95833333,13.27083333,0,0,1,6.78,0,6.17,0
2018_50_458,2018_50,50,458,Karun Nair,KXI,MI,"Wankhede Stadium, Mumbai, Maharashtra",1,2,9.75,10.5,0,0,23.16,17.82,0,0,0,10.94,0,9.92,0
2018_50_469,2018_50,50,469,Mohit Sharma,KXI,MI,"Wankhede Stadium, Mumbai, Maharashtra",1,2,0,0,2,1,1.493333333,1.346666667,1.213333333,0.6,1,1.03,2,0.86,2
2018_50_471,2018_50,50,471,Ankit Rajput,KXI,MI,"Wankhede Stadium, Mumbai, Maharashtra",1,2,1.333333333,2.333333333,1.333333333,1.666666667,0.545454545,1.181818182,0.727272727,2.272727273,0,2.29,1,2.04,1
2018_50_485,2018_50,50,485,Axar Patel,KXI,MI,"Wankhede Stadium, Mumbai, Maharashtra",1,2,3.625,3.375,0.75,0.75,10.27118644,7.966101695,1.033898305,1.203389831,1,4.45,1,4.11,1
2018_50_535,2018_50,50,535,Andrew Tye,KXI,MI,"Wankhede Stadium, Mumbai, Maharashtra",1,2,12.5,5.5,1,1,8.833333333,4.666666667,2,1.166666667,1,13.85,1,12.99,1
2018_50_540,2018_50,50,540,Marcus Stoinis,KXI,MI,"Wankhede Stadium, Mumbai, Maharashtra",1,2,0.5,1.5,2.5,3.5,13.58333333,10.83333333,0.916666667,1.583333333,0,1.36,2,1.19,3
2018_50_562,2018_50,50,562,Barinder Sran,KXI,MI,"Wankhede Stadium, Mumbai, Maharashtra",1,2,0,0,2.5,3,0.266666667,0.2,0.866666667,1.866666667,1,1.06,2,0.89,2
